0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.636849284172058,-0.6898630261421204,0.8975342512130737,0.1358904093503952,0,8935,Seeding,1997,Y,301,LTDL,24356
-1.5259263917902888,-0.34193951819926305,0.7312730338317064,0.12633903280412676,1,8955,Seeding,2007,Y,302,LTDL,24413
-1.6746296732242287,-0.6153253821226267,0.27432455482391205,-0.3184086399353468,2,8977,Seeding,2000,Y,303,LTDL,24456
-1.8024326762988891,-1.0396812113490992,0.2575393521589049,-0.45146399783438224,3,9006,Seeding,1995,Y,304,LTDL,24543
-1.5488614705348331,-0.18778648694925687,0.7327172838555631,-0.48337236068143813,4,9009,Seeding; Prescribed Burn,1992,N,305,LTDL,"24556, 24555"
-1.5986537828164942,-0.5325725101591908,0.28947369907708725,-0.09764907665222007,5,9039,Vegetation/Soil Manipulation,2002,N,306,LTDL,24661
-1.6925560523529646,-0.5984490968250676,0.36448671212487976,-1.1260073618293054,6,9067,Prescribed Burn,2001,N,307,LTDL,24718
-1.6257083504700665,-0.8666378965881368,-0.019017276723688744,-0.5057763937724915,7,9068,Vegetation/Soil Manipulation; Seeding,2002,N,308,LTDL,"24721, 24722"
-1.7894219969310905,-0.47103490468359355,0.8032426655727584,-0.21302669631303667,8,9109,Vegetation/Soil Manipulation,2007,N,309,LTDL,46629
-1.6742353272422479,-0.27200003029102604,0.7541709554335468,0.8588848397252457,9,9132,Seeding,1996,Y,310,LTDL,24844
-1.684559074798586,-0.5220183153349564,0.47591022517458165,0.43820756721989346,10,9133,Seeding; Vegetation/Soil Manipulation,2006,Y,311,LTDL,"24850, 24851"
-1.473287582397461,-0.16178081929683685,0.5991780757904053,-0.7578082084655762,11,9262,Seeding,1994,N,312,LTDL,25178
-1.46987729400554,-0.12478987973518472,0.651174884876877,-0.7449627991075869,12,9266,Prescribed Burn,1991,N,313,LTDL,25184
-1.4269343611564531,-0.2396265558207806,1.233049929711256,-0.042834615096805646,13,9279,Seeding,2007,Y,314,LTDL,25218
-1.5965329275024625,-0.3567912219822252,0.47880841828786586,-1.0004125380372553,14,9302,Seeding,2004,N,315,LTDL,25282
-1.474317500141548,-0.059313475914800046,0.7559559057233252,-0.6493134747333921,15,9353,Herbicide/Weeds/Chemical,2011,N,316,LTDL,25407
-1.6961356217682126,-0.827938697319257,0.9305728294632651,-0.17027722322658115,16,9394,Seeding,2006,N,317,LTDL,25532
-1.6069098425238104,-0.22174996415243867,0.7988122428570344,0.09237161566768426,17,9399,Vegetation/Soil Manipulation,2005,N,318,LTDL,25548
-1.5537881947749121,0.02870154074141524,0.9822757057696221,-0.21495556828969942,18,9406,Vegetation/Soil Manipulation,2004,N,319,LTDL,25558
-1.68283596554318,-0.35594966041075216,0.718407980493597,0.4801258815301432,19,9466,Seeding,1996,Y,320,LTDL,25732
-1.6237294738357129,-0.15947796659426647,0.8257126958520563,0.316061958267882,20,9495,Vegetation/Soil Manipulation; Prescribed Burn,2011,N,321,LTDL,"25807, 25808, 25809"
-1.7379451990127563,-0.3683561682701111,0.6975342631340027,0.7902739644050598,21,9530,Seeding,2005,Y,322,LTDL,25883
-1.3135616779327393,0.128630131483078,0.37547945976257324,-1.019178032875061,22,9637,Prescribed Burn; Vegetation/Soil Manipulation; Seeding; Herbicide/Weeds/Chemical,2001,N,323,LTDL,"26169, 26170, 26171, 26172"
-1.7338595545018907,-0.482961418064496,0.6256122379812575,0.042554638369847804,23,9706,Vegetation/Soil Manipulation,2011,N,324,LTDL,26347
-1.730219171452428,-0.4585770766725653,0.690003224512334,0.0968937146157144,24,9707,Vegetation/Soil Manipulation,2011,N,325,LTDL,26348
-1.0499770837210716,-0.2737483704500542,1.0625540358546384,1.0329249054426692,25,9791,Biological Control,2013,N,326,LTDL,26566
-1.0465421471131886,-0.26934348993291163,1.0685393589845884,1.0394871904699927,26,9792,Herbicide/Weeds/Chemical,2010,N,327,LTDL,26567
-1.7334837281227433,-0.7771051887461593,0.2601737913105926,-0.2857622186489702,27,9834,Seeding,1994,Y,328,LTDL,"26704, 26705"
-1.5115053593970142,-0.3794548295278253,0.8227118041037373,-0.19150815468485996,28,9841,Seeding,2013,Y,329,LTDL,26717
-1.6835275033507684,-0.6262520202482591,0.316610867928977,-0.43588994970225337,29,9842,Seeding,1997,Y,330,LTDL,26723
-1.5995626269276242,-0.07353008093551781,0.7266640108674297,-0.34223610370603846,30,9884,Prescribed Burn,1999,N,331,LTDL,26836
-1.607041660381194,-0.038602705507432646,0.8233813790984414,-0.4040066673981016,31,9885,Seeding,1993,N,332,LTDL,26837
-1.5021917819976807,-0.4093150794506073,0.8172602653503418,-0.20821917057037354,32,9889,Vegetation/Soil Manipulation; Seeding,2014,N,333,LTDL,"26849, 26848"
-1.7624657154083252,-0.5841096043586731,0.5576712489128113,0.016301369294524193,33,9890,Prescribed Burn,2011,N,334,LTDL,26853
-1.7807349422999794,-0.9094731725965228,0.19018003531864713,-0.1253831657767296,34,9911,Seeding,2002,N,335,LTDL,26907
-1.7264572194173389,-0.4977518803078416,0.539609793355434,-0.12328273174100415,35,9912,Vegetation/Soil Manipulation; Seeding,2003,N,336,LTDL,"26914, 26915"
-1.681800932680826,-0.5466415520527915,0.5836973421946521,-0.027986757421945507,36,9996,Seeding; Vegetation/Soil Manipulation,2000,Y,337,LTDL,"27160, 27161"
-1.581939790291281,-0.19761550436855194,0.8291599563361134,-0.31184894683189573,37,10030,Vegetation/Soil Manipulation,2003,N,338,LTDL,"27250, 27251"
-1.4395989378386675,0.13996576940918146,1.221156356703121,0.8226622343623285,38,10050,Seeding; Vegetation/Soil Manipulation,2005,Y,339,LTDL,"27300, 27301"
-1.5813006951230402,-0.554417010408235,0.8930702297451703,0.6854235635846543,39,10070,Herbicide/Weeds/Chemical,2015,N,340,LTDL,58816
-1.619999885559082,-0.19767123460769653,0.9045205116271973,0.21657533943653107,40,10180,Vegetation/Soil Manipulation,2004,N,341,LTDL,27583
-1.546735399208021,-0.35184718267490933,0.7381733804381687,0.17707939344331236,41,10195,Vegetation/Soil Manipulation; Seeding,1997,Y,342,LTDL,"27642, 27641"
-1.5579451322555542,-0.48068493604660034,0.865890383720398,0.45561644434928894,42,10268,Vegetation/Soil Manipulation,2009,N,343,LTDL,27838
-1.436702147613992,-0.33181798298119275,1.2513562582635782,0.9958952327510536,43,10272,Vegetation/Soil Manipulation; Seeding,2007,Y,344,LTDL,"27864, 27856"
-1.6692202182916493,-0.6401896568445059,0.8000105252632728,-0.4249947254474347,44,10288,Herbicide/Weeds/Chemical; Seeding,2005,N,345,LTDL,"27906, 27907, 27910"
-1.7250962741133093,-0.6404407162597213,0.5580127092375271,0.05041095976164375,45,10295,Seeding; Vegetation/Soil Manipulation,2006,N,346,LTDL,"27927, 27932"
-1.5551680321946288,-0.47008717579372006,0.20176057788458746,-1.1214741418759029,46,10317,Vegetation/Soil Manipulation,2006,N,347,LTDL,27966
-1.486438274383545,-0.821095883846283,0.19109588861465454,-0.571095883846283,47,10383,Prescribed Burn; Seeding,2000,N,348,LTDL,"28138, 28139"
-1.5554288908944909,-0.6766778666076929,0.7207650493645499,-0.31272175765417987,48,10390,Seeding,2004,N,349,LTDL,28155
-1.6653221583241888,-0.48413638258571723,0.7585812809884392,0.13639858342882236,49,10429,Seeding; Vegetation/Soil Manipulation,1997,Y,350,LTDL,"28314, 28313, 28312"
-1.6696098941190132,-0.8759493168525664,0.907013981168258,-0.32808098398111063,50,10555,Seeding,2000,Y,351,LTDL,28596
-1.6642860472202299,-0.5688021610562618,0.3453211315549337,-0.3235121210607198,51,10598,Seeding,1997,Y,352,LTDL,28744
-1.6557533740997314,-0.5650684833526611,0.38041096925735474,-0.2045205533504486,52,10599,Herbicide/Weeds/Chemical,1999,Y,353,LTDL,28746
-1.7543152528124186,-0.6401256751906768,0.4567027504290191,-0.21726228778695217,53,10653,Vegetation/Soil Manipulation; Seeding,2006,N,354,LTDL,"28887, 28888"
-1.6867122650146484,-0.37616437673568726,0.6443835496902466,0.6149315237998962,54,10655,Seeding,2005,N,355,LTDL,28895
