0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.5995559372795756,-0.3571192212195476,0.6561404914493243,-0.023680333174239836,42,3344,Seeding (primary); Bullhog; Seeding (secondary/shrub),2016,N,1343,WRI,5275
-1.4520487054120388,-0.5344517690574117,0.4195255666134424,-0.6957511977165872,43,3345,Vegetation removal / hand crew; Seeding (primary); Bullhog,2015,N,1344,WRI,"5409, 5410, 5411, 5412"
-1.6784931421279907,-0.8158904314041138,-0.0484931506216526,-0.041780825704336166,44,3346,Vegetation removal / hand crew; Seeding (primary); Planting/Transplanting,2016,N,1345,WRI,"3048, 3049, 3050"
-1.4131942881478203,-0.027574837658508315,0.8823575137573997,0.24574192872753844,45,3348,Vegetation removal / hand crew,2015,N,1346,WRI,"2746, 4785, 4786, 4787, 4788"
-1.6253610150313673,-1.0975046430105047,-0.17342381510469648,-1.3377338530104836,46,3350,Bullhog; Seeding (primary),2015,N,1347,WRI,2925
-1.5378081798553467,-0.4158903956413269,0.3490411043167114,-0.3465753495693207,47,3365,Bullhog; Seeding (primary); Vegetation removal / hand crew,2016,N,1348,WRI,"5386, 5387"
-1.496712327003479,-0.37191781401634216,0.6313698887825012,-0.9224657416343689,48,3368,Interseeding,2016,N,1349,WRI,3034
-1.5331131700765004,-0.5513083544644443,0.594510439309207,0.34570564471862536,49,3370,Vegetation removal / hand crew,2015,N,1350,WRI,5494
-1.4953423738479614,-0.27794522047042847,0.5326027274131775,-0.4897260367870331,50,3371,Bullhog,2016,N,1351,WRI,5392
-1.589247603885463,-0.5640736466548482,0.6705838862012645,-0.00930159398522533,51,3381,Seeding (primary); Bullhog,2016,N,1352,WRI,2933
-1.537534236907959,-0.6424657702445984,0.8252054452896118,-0.18356163799762726,52,3386,Seeding (primary),2017,N,1353,WRI,7125
-1.5408727928649548,0.04848040666344555,0.7936349012130914,-0.20945205730061203,53,3397,Herbicide application; Seeding (primary); Seeding (secondary/shrub),2016,N,1354,WRI,3023
-1.4868340834728262,-0.36162565706184546,0.8921622373781152,-0.219131157049158,54,3398,Bullhog; Seeding (primary); Seeding (secondary/shrub),2017,N,1355,WRI,2961
-1.5411925143869964,-0.21245022119732684,0.964957608262873,0.47872760209218,55,3407,Vegetation removal / hand crew,2016,N,1356,WRI,6254
-1.6098279440514394,-0.6012712601932038,0.4829347483651289,-0.37960652974535736,56,3418,Bullhog; Herbicide application; Seeding (primary),2016,N,1357,WRI,"6304, 6305"
-1.695248485736127,-0.6394817713858947,0.94420802790039,-0.3933298852552409,57,3419,Mowing,2016,N,1358,WRI,"6105, 6106"
-1.5952054262161255,-0.5969862937927246,0.6183561682701111,-0.1790410876274109,58,3432,Vegetation removal / hand crew,2018,N,1359,WRI,7131
-1.7262076558779231,-1.0485854062003706,0.3684683615837864,-0.36920906700680606,59,3437,Anchor chain; Seeding (primary); Seeding (secondary/shrub),2015,N,1360,WRI,3027
