0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.4702676668366554,-0.28505182467372703,1.0988783333238086,0.1884660647452558,24,346,Vegetation removal / hand crew,2006,N,525,WRI,3750
-0.8738356232643127,-0.11205479502677917,1.3430136442184448,1.209999918937683,25,349,Aerator; Anchor chain; Seeding (primary),2005,N,526,WRI,3908
-1.5809691568464763,-0.42105811236564555,0.8426177759754508,-0.272848729988993,26,354,Anchor chain; Seeding (primary),2006,N,527,WRI,3320
-1.654683986017781,-0.22440565737985793,0.42947856457002703,-0.6644984464491569,27,357,Harrow; Seeding (primary),2007,N,528,WRI,3356
-1.6083529062327384,-0.22976340452390437,0.8026653519422255,0.09924152497872489,28,359,Vegetation removal / hand crew,2007,N,529,WRI,3712
-1.68474176264149,-0.5473933512977638,0.4902674543036419,-0.9092652964761878,29,362,Bullhog; Seeding (primary),2007,N,530,WRI,3718
-1.5647129983558525,-0.29235320368553913,0.4655309653711479,-0.9707693621840708,30,365,Vegetation removal / hand crew,2007,N,531,WRI,3357
-1.6367740542475693,-0.6901150588798367,0.5893593841031485,-0.4961699797631869,31,366,Vegetation removal / hand crew,2007,N,532,WRI,3714
-1.6143742797703582,-0.5804029414366032,0.6758941701773941,-0.23995748334403696,32,367,Anchor chain; Seeding (primary); Seeding (secondary/shrub),2007,N,533,WRI,3713
-1.625457817403913,-0.6282649904466396,0.5577787820732437,-0.3783474469064649,33,368,Anchor chain; Seeding (primary),2008,N,534,WRI,3496
-1.6587671041488647,-0.09027397632598877,0.9694520831108093,0.5365753173828125,34,374,Greenstripping; Harrow; Herbicide application; Seeding (primary),2006,N,535,WRI,3270
-1.9004930973052978,-1.249561595916748,0.5165205478668213,0.22767122685909272,35,376,Biological control (of vegetation); Herbicide application,2007,N,536,WRI,3435
-1.4950684309005737,-0.2771233022212982,0.7991780638694763,0.08876712620258331,36,392,Vegetation removal / hand crew,2007,N,537,WRI,3348
-1.5657533407211304,-0.15178082883358002,0.8175342679023743,-0.6430137157440186,37,393,Seeding (primary),2005,N,538,WRI,3591
-1.76889951958144,-0.5764360738194677,0.7584569202966928,0.11431450230523575,38,396,Anchor chain; Seeding (primary); Mowing; Herbicide application,2006,N,539,WRI,"3321, 3533, 3681"
-1.5677625497182208,-0.5128584504127504,0.873214606444041,-0.0659178117911021,39,398,Harrow; Seeding (primary); Seeding (secondary/shrub),2005,N,540,WRI,3387
-1.5838356018066406,-0.2519178092479706,0.4280821979045868,-0.68876713514328,40,399,Grazing management/changes,2007,N,541,WRI,3566
-1.500821828842163,-0.6343835592269897,0.7646574974060059,-0.5854794383049011,41,401,Seeding (primary),2007,N,542,WRI,3751
-1.7261547347730843,-0.6073565135810001,0.776682316518027,0.5561683420553679,42,416,Herbicide application,2007,N,543,WRI,3625
-1.567828797880625,-0.5060194827228612,0.8814553749354587,-0.05912820086141542,43,417,Interseeding; Seeding (primary),2007,N,544,WRI,3350
-1.6818857907038656,-0.7421382245073463,0.526059358858215,-0.5888269422623108,44,420,Seeding (primary),2007,N,545,WRI,3562
-1.8631505966186523,-0.1286301463842392,1.3863013982772827,0.9023287892341614,45,423,Herbicide application; Seeding (primary),2007,N,546,WRI,3347
-1.4875341653823853,-0.14753425121307373,0.5201370120048523,-0.98753422498703,46,425,Vegetation removal / hand crew; Seeding (primary),2005,N,547,WRI,3592
-1.5077149053703904,-0.31826902086630654,0.444490783926087,-0.3643898475009945,47,430,Harrow; Seeding (primary),2006,N,548,WRI,3340
-1.5495504850751898,-0.3423934016334877,0.4304263400897551,-0.5435801382814901,48,431,Roller chopper; Bulldozing,2006,N,549,WRI,"3339, 3703"
-1.7735697331995066,-0.7080462297590652,0.4985426575830667,0.15040078501004986,49,442,Harrow; Seeding (primary),2006,N,550,WRI,"3322, 3534"
-1.5378081798553467,-0.4158903956413269,0.3490411043167114,-0.3465753495693207,50,443,Bulldozing; Seeding (primary),2004,N,551,WRI,3388
-1.4717833858269913,-0.42434141612969917,0.6827291823350466,0.030447840117491208,51,449,Bulldozing; Seeding (primary),2004,N,552,WRI,3752
-1.3898630142211914,-0.13739725947380066,1.3135616779327393,0.15739725530147552,52,458,Seeding (primary),2006,N,553,WRI,3389
-1.609611566219927,-0.38958654735587184,1.0489062798474924,-0.3961118180335452,53,459,Vegetation removal / hand crew,2008,N,554,WRI,3692
-1.668609723697483,-1.142802666640969,0.7187901900823996,-0.35372980398002996,54,461,Harrow; Seeding (primary),2006,N,555,WRI,3564
-1.426599664263206,-0.3029938046589936,0.7716971504019433,-0.23459334248560093,55,469,Planting/Transplanting,2007,Y,556,WRI,3753
-1.7577414105578164,-0.6551587072814382,0.7287270339523872,-0.45799865373751,56,479,Anchor chain; Seeding (primary),2007,N,557,WRI,3697
-1.6958425622526834,-0.32312018973538004,0.5767234539316075,0.4985225632293532,57,504,Seeding (primary),2006,N,558,WRI,3754
-1.5599454534984432,-0.15484544346766843,0.12139837626630932,-1.458161119634777,58,508,Vegetation removal / hand crew,2006,N,559,WRI,3344
-1.465342402458191,-0.5735616683959961,0.2932876646518707,-1.2293150424957275,59,512,Vegetation removal / hand crew,2006,N,560,WRI,3345
-1.4311291042127106,-0.3230380941981729,0.5029970726020906,-0.15483888808773594,60,513,Roller chopper,2006,N,561,WRI,3704
-1.563009481040799,-0.8759120778769864,0.22628179853972122,-1.0138391475288235,61,526,Harrow; Seeding (primary),2006,N,562,WRI,3708
-1.8422922711831786,-0.7710371783801487,0.6527529026186744,0.44321667435161294,62,530,Seeding (primary),2006,N,563,WRI,3926
-1.4657729580288843,-0.4963535439400447,0.23093933647587186,-1.0550749812807356,63,531,Herbicide application,2006,N,564,WRI,3617
-1.6201423170542952,-0.4286409887937036,0.7747348470262962,-0.06496270341190075,64,536,Anchor chain; Seeding (primary),2007,N,565,WRI,3768
-1.2333983680476315,0.19864442789036296,1.2817819833755493,0.09472781076379445,65,546,Vegetation removal / hand crew,2006,N,566,WRI,4104
-1.5072770906346187,-0.5964713679892676,0.5349028940179518,-0.471693980800254,66,547,Vegetation removal / hand crew,2006,N,567,WRI,3691
-1.6413698196411133,-0.2012328803539276,0.5101369619369507,-0.4145205318927765,67,551,Disc; Seeding (primary),2006,N,568,WRI,3372
-1.7386586136288114,-0.8112091066108809,0.921489702330695,-0.4449990546951691,68,563,Anchor chain; Seeding (primary),2006,N,569,WRI,3330
-0.9590443954323279,-0.10053964026949624,1.3858662966525916,1.201902884425539,69,566,Seeding (primary),2006,Y,570,WRI,3370
-1.527356821982587,-0.2827666709657576,0.9669526229139234,0.05815854406014818,70,574,Herbicide application,2007,N,571,WRI,3351
-1.4232856457116603,-0.02262337577145567,0.769958218299326,-0.22424284948844017,71,580,Herbicide application,2008,N,572,WRI,4465
-1.7719109878159955,-0.7002075667830482,0.6673351137534432,0.37481495701316475,72,585,Disc; Herbicide application; Seeding (primary),2009,N,573,WRI,3915
-1.5838356018066406,-0.3993150591850281,0.8757534027099609,-0.2331506758928299,73,588,Seeding (primary),2006,N,574,WRI,3595
-1.7849153771119959,-0.3095004085232229,1.1571554787018719,0.6369379723773282,74,597,Herbicide application; Seeding (secondary/shrub),2007,N,575,WRI,3490
-1.7566925433644074,-0.5489507246435733,0.8890670657157896,0.6374212840147185,75,606,Disc; Seeding (primary),2006,N,576,WRI,3557
-1.768228066981667,-0.6292719122850233,0.6398434979944595,0.46414491839499944,76,607,Disc; Seeding (primary),2006,N,577,WRI,4111
-1.5246574878692627,-0.3327397406101227,1.0280821323394775,-0.007534245494753122,77,612,Seeding (primary),2006,N,578,WRI,3756
-1.2179452180862427,-0.517123281955719,0.7590410709381104,0.7389041185379028,78,613,Disc; Seeding (primary),2006,N,579,WRI,3710
-1.4676711559295654,-0.2265753448009491,0.36890411376953125,0.029178079217672348,79,619,Seeding (primary),2006,N,580,WRI,3596
-1.682112403780396,-0.641840104122608,0.8393238748026173,-0.48731554234236996,80,653,Seeding (primary),2006,N,581,WRI,3390
-1.6352141414369854,-0.5088127756875659,0.970530559146215,-0.21515981616481902,81,654,Seeding (primary),2006,N,582,WRI,3757
-1.7323883336323955,-0.6378920521144266,0.9523527092866962,-0.3388222039683715,82,655,Disc; Seeding (primary),2006,N,583,WRI,3391
-1.7312263604253526,-0.66143836081028,0.779060360044241,-0.3606571019627154,83,656,Anchor chain; Seeding (primary),2006,N,584,WRI,3758
-1.4518743997270407,0.027573272089163464,0.9981668901262861,0.47567289568709603,84,657,Harrow; Seeding (primary); Seeding (secondary/shrub),2006,Y,585,WRI,3544
-1.8144881334005443,-0.7585454658542513,0.5902038173290646,-0.033364580692765156,85,659,Harrow; Seeding (primary),2009,N,586,WRI,3159
-1.5489083497635439,-0.29459365414831923,0.875140182403703,-0.22547661879828557,86,662,Harrow; Seeding (primary); Greenstripping,2007,N,587,WRI,"3286, 3287"
-1.7906848192214966,-0.7286301255226135,0.8215068578720093,-0.4416438341140747,87,666,Seeding (primary),2007,N,588,WRI,4109
-1.7138013243675234,-0.7257876843214036,0.7783561646938324,-0.4615068510174752,88,667,Disc; Seeding (primary),2006,N,589,WRI,3392
-1.7414781611357164,-0.6530906305606687,1.0547395844512912,-0.4521171621867081,89,668,Disc; Seeding (primary),2006,N,590,WRI,3759
-1.2853424549102783,-0.19863013923168182,1.1789041757583618,0.13972602784633636,90,669,Seeding (primary),2006,N,591,WRI,3598
-1.7285615631512234,-0.6408708436148507,0.9215068519115448,-0.4392172140734537,91,672,Disc; Bulldozing; Seeding (primary),2006,N,592,WRI,3393
-1.713146296201968,-0.12071501058252421,0.741468699539409,0.27836153121555557,92,673,Disc; Seeding (primary),2006,N,593,WRI,3760
-1.7002376146927054,-0.5222056892928698,0.5263515623989485,-0.8704650929695198,93,677,Bullhog,2009,N,594,WRI,3146
-1.710547924041748,-0.4575342535972595,0.743424654006958,0.4894520342350006,94,680,Disc; Seeding (primary),2007,N,595,WRI,3947
-1.5163914848257,-0.5101275359741367,0.28611848979987686,-1.0560398556367319,95,685,Bullhog,2009,Y,596,WRI,3267
-1.6183457726824153,-0.05731960505205114,0.5660107900529034,-0.2443863254729919,96,687,Vegetation removal / hand crew,2008,N,597,WRI,3499
-1.4600721450499548,-0.3919871372205241,0.5380545675509262,-0.03639945495153161,97,692,Bullhog,2007,N,598,WRI,3500
-1.5760190506575855,-0.6151975534248527,0.3986981860221142,-0.28237384514529756,98,710,Vegetation removal / hand crew,2007,N,599,WRI,3295
-1.7039953569571176,-0.4927283177773158,0.6982762316862742,0.1690410921971003,99,711,Seeding (primary); Forestry practices,2008,N,600,WRI,4071
