0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.5914882353992543,-0.4873097493416733,0.9804646616053377,-0.24377414270534986,0,16,Herbicide/Weeds/Chemical,1991,N,1,LTDL,54
-1.7171184832589672,-0.6790641592259993,1.1446287360107692,-0.4458423363535028,1,157,Vegetation/Soil Manipulation; Seeding,2006,N,2,LTDL,"441, 442, 443"
-1.5507274218184999,-0.9535994205764557,0.116924438140797,-0.4505373628562308,2,158,Vegetation/Soil Manipulation; Seeding,2008,N,3,LTDL,"446, 447"
-1.5297656463101166,-0.5299000614337891,0.3904729823336151,-0.34810226478580547,3,174,Vegetation/Soil Manipulation; Seeding,1995,N,4,LTDL,"502, 503, 504, 505, 506, 507"
-1.6782530622253762,-0.7755386650829033,0.4429097570208944,-0.23843971607281358,4,238,Vegetation/Soil Manipulation; Seeding,1994,Y,5,LTDL,"674, 673, 672"
-1.667082852646906,-0.8258657153468548,0.38208747827089745,-0.35791032225763125,5,244,Seeding,2007,Y,6,LTDL,688
-1.6561670030209954,-0.431795191203246,0.4856539921280659,0.06527851998199743,6,262,Vegetation/Soil Manipulation,2002,N,7,LTDL,733
-1.5323141477484528,-1.0689269311542309,0.21641753886559362,-0.28020830116352735,7,280,Vegetation/Soil Manipulation,2009,N,8,LTDL,775
-1.6956008436568268,-0.7985455194415516,0.909326471937993,-0.23222138755253036,8,290,Seeding,2004,Y,9,LTDL,799
-1.7337112799586865,-0.6143539591123593,0.5157646201600963,0.04807483561386997,9,295,Seeding,1997,Y,10,LTDL,809
-1.6689851875703705,-0.365591496163624,0.7233947246960878,0.5338980304705432,10,300,Seeding,2004,Y,11,LTDL,"842, 843"
-1.452557142090408,-0.09341546739367503,0.5516470083366257,-0.7542772154713744,11,313,Herbicide/Weeds/Chemical; Seeding,2011,N,12,LTDL,"870, 871"
-1.51894858470993,-0.3703853466275984,0.8182296074650379,-0.18184970635442252,12,416,Seeding,2007,Y,13,LTDL,1111
-1.4915653431825646,-0.3089608085183769,0.8346713484394169,-0.19077544124666623,13,417,Seeding,2007,Y,14,LTDL,1119
-1.4830995627873653,-0.3057739856592783,0.8449690067081533,-0.19138985098806238,14,418,Seeding; Vegetation/Soil Manipulation,2013,Y,15,LTDL,"1123, 50931, 1126"
