0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.4446574449539185,-0.5095890164375305,0.6516438126564026,-0.13561643660068512,17,2450,Seeding (primary),2012,N,1118,WRI,4406
-1.3107988611560004,-0.36199973112790385,0.9138931949562,0.8094290104981896,18,2456,Seeding (primary); Seeding (secondary/shrub),2013,N,1119,WRI,"4454, 4455"
-1.7166013912817015,-0.5875698098566678,0.6792554573587261,0.3539366424083709,19,2457,Seeding (primary),2012,Y,1120,WRI,4444
-1.8301368951797485,-0.41767123341560364,0.8752054572105408,0.4205479323863983,20,2458,Seeding (primary); Chain harrow,2012,N,1121,WRI,3997
-1.4480189289567031,-0.9465882958039729,0.45129690050373417,0.5434408604040653,21,2459,Anchor chain; Seeding (primary),2012,N,1122,WRI,4350
-1.554877388627877,-0.6026060603105653,0.17206092989745833,-0.05966815532075004,22,2461,Vegetation removal / hand crew; Seeding (primary),2012,N,1123,WRI,4173
-1.4649178607404725,-0.3159096566113559,1.0738933578995635,-0.3197079123544299,23,2463,Seeding (primary); Chain harrow; Bullhog,2012,Y,1124,WRI,"3968, 4316"
-1.5102739334106445,-0.6816438436508179,0.26863014698028564,-0.7550684809684753,24,2465,Bullhog,2014,N,1125,WRI,4499
-1.554794430732727,-0.6956164240837097,0.5775342583656311,-0.753287672996521,25,2468,Seeding (primary),2012,N,1126,WRI,4244
-1.4373972415924072,-0.4372602701187134,0.7961643934249878,-0.28972601890563965,26,2469,Seeding (primary),2012,N,1127,WRI,4375
-1.4824411375873583,-0.5791602233289258,0.01031278675759302,-0.6521012465360807,27,2470,Seeding (primary); Herbicide application,2012,N,1128,WRI,"4036, 4211, 4387"
-1.582997960843303,-0.6015845043039433,1.0199412545778153,-0.09803246352516234,28,2471,Seeding (primary); Seeding (secondary/shrub),2013,Y,1129,WRI,4013
-1.4835113144795828,-0.13974111199105552,0.47151817859859646,-0.9969209230274235,29,2480,Harrow; Herbicide application; Seeding (primary),2012,N,1130,WRI,"4035, 4210, 4386"
-1.6892050520632182,-0.5354437411429492,0.8471397986778849,-0.60438903936973,30,2482,Seeding (primary); Seeding (secondary/shrub),2013,Y,1131,WRI,4363
-1.456834709025779,-0.30386275351750397,1.0668486685685392,-0.31693137746374556,31,2483,Seeding (primary); Seeding (secondary/shrub); Herbicide application; Bullhog; Bulldozing; Chain harrow,2013,Y,1132,WRI,"4009, 4010, 4011, 4186, 4187, 4188, 4360, 4361"
-1.8128767013549805,-0.3193150758743286,1.174383521080017,0.651232898235321,32,2486,Herbicide application; Seeding (primary),2012,N,1133,WRI,4207
-1.403524089747426,-0.6599090644459344,0.3572067144487018,-0.18133670649810538,33,2488,Seeding (primary),2012,Y,1134,WRI,4020
-1.593805194578388,-0.24828844652934515,0.7839399024166847,0.17541718305173246,34,2490,Seeding (primary),2013,Y,1135,WRI,4476
-1.5104109048843384,-0.12917807698249817,0.7454794645309448,-0.34027397632598877,35,2498,Seeding (primary),2012,N,1136,WRI,4421
-1.4931832443301876,-0.6723635687182345,0.3584205627751847,-0.06638377697284642,36,2506,Anchor chain; Seeding (primary),2012,N,1137,WRI,4457
-1.8048246934496122,-0.6193301657150531,0.7765139407125012,0.5470354487156046,37,2507,Seeding (primary); Seeding (secondary/shrub),2013,N,1138,WRI,4443
-1.4658332599533928,0.38475267257955337,1.305958949857288,0.536628590689765,38,2509,Mowing; Herbicide application,2012,N,1139,WRI,"4540, 4541"
-1.4890465181652865,-0.09700257382770579,0.6587155726876591,-0.7833649604627404,39,2517,Seeding (primary),2012,Y,1140,WRI,4353
-0.8622314429596852,0.3588136362402063,1.0364820063114168,0.5054898833757953,40,2520,Vegetation removal / hand crew,2013,N,1141,WRI,4707
-1.665997761696693,-0.7145513345991128,0.5095857089015761,-0.5159794229013911,41,2521,Anchor chain; Seeding (primary),2014,N,1142,WRI,"4805, 4806, 4807, 4808"
-1.663150668144226,-0.3387671411037445,0.5658904314041138,0.22547945380210876,42,2524,Seeding (primary),2012,N,1143,WRI,4566
-1.650449322122326,-0.3900627372095967,1.0506407287603945,-0.44273318146559515,43,2525,Seeding (primary),2013,N,1144,WRI,4023
-1.720760230882642,-0.41459753998013715,0.746732803292695,0.18611953526690764,44,2527,Bullhog; Seeding (primary),2013,N,1145,WRI,"4506, 4507"
-1.5517808198928833,-0.36561644077301025,0.6419178247451782,-0.008767123334109783,45,2532,Seeding (primary),2012,Y,1146,WRI,4196
-0.6774605499072508,0.4900726350871,1.1356289197098126,0.5601390753731583,46,2535,Vegetation removal / hand crew,2013,N,1147,WRI,4706
-0.8057719494465898,0.31939576002290676,1.0232087131729701,0.5024059925760543,47,2536,Vegetation removal / hand crew,2014,N,1148,WRI,4642
-1.6127571517770942,0.07466749345714396,0.8434047352183951,-0.15273972891948445,48,2539,Seeding (primary),2012,N,1149,WRI,4064
-1.4895654054316678,-0.4403116372189338,0.5013013644042122,-0.261889616800083,49,2540,Bullhog; Seeding (primary); Vegetation removal / hand crew,2013,N,1150,WRI,"4482, 4555"
-1.5290250579850015,-0.40887015857616393,0.40981939292254566,0.005385746368590524,50,2547,Bullhog; Anchor chain,2014,N,1151,WRI,"4571, 4638"
-1.5351550042024125,-0.5215468387010739,0.32528318453409955,-1.1291870954375587,51,2554,Bullhog; Vegetation removal / hand crew,2014,N,1152,WRI,"4473, 4474, 4475"
-1.9367122650146484,-1.3880821466445923,0.33397260308265686,0.5931506752967834,52,2558,Anchor chain; Seeding (primary),2012,N,1153,WRI,4382
-1.9753423929214478,-1.1057534217834473,0.7075342535972595,0.3717808127403259,53,2560,Planting/Transplanting; Seeding (secondary/shrub),2014,N,1154,WRI,4470
-1.4612233897997866,-0.1516038600533069,0.764241699596134,-0.2341153442185063,54,2562,Vegetation removal / hand crew,2013,N,1155,WRI,4398
-1.5775513892924344,-0.3476532324044794,0.7500986795734476,0.45331568938714484,55,2571,Seeding (primary); Seeding (secondary/shrub); Bullhog,2013,N,1156,WRI,"4493, 4494, 4495, 4496, 4497"
-1.6116203244836969,-0.4039822498719016,0.713393845300803,0.4571986595640654,56,2575,Herbicide application; Seeding (primary); Seeding (secondary/shrub); Chain harrow,2014,N,1157,WRI,"4501, 4502, 4503, 4504"
-1.5405710820027314,-0.0765248549540881,1.0283142928993858,0.4409485085171903,57,2577,Vegetation removal / hand crew,2014,N,1158,WRI,4509
-1.6073766007769705,-0.4788658415805028,0.8245527001732555,0.546234044615783,58,2580,Disc; Seeding (primary),2014,N,1159,WRI,"4573, 4639"
-1.8725177624186535,-0.9699442910366372,0.5067365857421374,-0.3226409103049606,59,2582,Vegetation removal / hand crew,2014,N,1160,WRI,4685
-1.4860013409274249,-0.4071023877540071,0.7502236562893103,-0.11243761463778641,60,2583,Vegetation removal / hand crew,2013,N,1161,WRI,4243
-1.5661668438022418,-0.5323155422331923,0.11383956158060135,-1.1792402833195055,61,2589,Vegetation removal / hand crew,2014,N,1162,WRI,4483
-1.6086480598254453,-0.48290225176204904,0.7597550908424732,0.10944334487832183,62,2590,Vegetation removal / hand crew,2013,N,1163,WRI,4684
-1.4660037708401386,-0.3918300268804641,0.3197154245174437,-1.007864209333263,63,2593,Bullhog; Seeding (primary); Seeding (secondary/shrub),2014,N,1164,WRI,"4552, 4553, 4554"
-1.909611893535124,-1.327771943366945,0.05234635266899367,-0.2023799361421904,64,2595,Planting/Transplanting,2014,N,1165,WRI,4641
-1.5047347487038016,-0.9556323722259611,0.19022625941846869,-0.16293467238991177,65,2597,Prescribed fire; Vegetation removal / hand crew,2015,N,1166,WRI,"2365, 2366"
-1.6189501146289789,-0.06354371792523661,0.6850525001499139,-0.2852310883664639,66,2598,Vegetation removal / hand crew,2013,N,1167,WRI,4038
-1.596450187089875,-0.46734116865894004,0.516279787294508,-0.06698306397659573,67,2602,Anchor chain; Seeding (primary),2014,N,1168,WRI,"4631, 4632"
-1.5056164264678955,-0.6224657297134399,0.044246573001146317,-0.1342465728521347,68,2604,Herbicide application; Seeding (primary),2013,N,1169,WRI,4451
-1.5134246349334717,0.24986301362514496,1.2010959386825562,0.490821897983551,69,2605,Chain harrow,2013,N,1170,WRI,"4691, 4692"
-1.8069862127304077,-0.6279451847076416,0.4283561706542969,0.14630137383937836,70,2606,Planting/Transplanting; Seeding (primary),2014,N,1171,WRI,"4581, 4582, 4647, 4648"
-1.7271232604980469,-0.30589041113853455,0.8767123222351074,0.6554794311523438,71,2612,Planting/Transplanting,2013,N,1172,WRI,4021
-1.4665482664719607,-0.24232313854572096,0.8333470138219687,0.15799332285920778,72,2613,Forestry practices,2013,N,1173,WRI,4649
-1.739979372894615,-0.6111980664922002,0.4538101279884843,-0.8720788033362579,73,2626,Bullhog,2013,Y,1174,WRI,4542
-1.553924005584769,-0.40390717934721043,0.48171764155255886,-0.6936631381430814,74,2628,Vegetation removal / hand crew,2014,N,1175,WRI,4484
-1.4724082445276196,0.6010807535977198,1.396981226986852,0.6318463731634207,75,2629,Bullhog,2014,N,1176,WRI,4508
-1.5308219194412231,-0.6132876873016357,0.2971232831478119,-0.7890411019325256,76,2633,Seeding (primary),2013,N,1177,WRI,4633
-1.6863533061126186,-0.654596758710927,0.1986424201178825,-1.2564849976835581,77,2635,Bullhog,2014,N,1178,WRI,4468
-1.396849274635315,-0.15712328255176544,0.7404109239578247,-0.021643834188580513,78,2637,Bulldozing,2014,N,1179,WRI,4565
-1.5900035541565691,-0.5373725480720645,0.5087707168743258,-0.0514511553723304,79,2638,Seeding (primary); Chain harrow,2013,Y,1180,WRI,"4062, 4241"
-1.7149415823673584,-0.5396279848476571,0.5116125092518196,-0.8746805691306465,80,2640,Vegetation removal / hand crew,2014,N,1181,WRI,4498
-1.7906848192214966,-0.5883561372756958,0.6553424596786499,0.03452054783701897,81,2646,Disc; Harrow; Herbicide application; Seeding (primary),2014,N,1182,WRI,4697
-1.4726027250289917,-0.22780822217464447,0.5547944903373718,-0.5664383769035339,82,2649,Seeding (primary),2013,N,1183,WRI,4184
-1.365471727411512,-0.015882694595296617,0.37752845127817614,-1.1482519448643,83,2657,Herbicide application,2013,N,1184,WRI,"4549, 4550, 4551"
-1.3566273701190945,-0.016117809321731326,0.1914246554672718,-1.104806818962097,84,2658,Vegetation removal / hand crew; Herbicide application; Mowing; Bullhog; Seeding (primary),2016,N,1185,WRI,"5375, 5376, 5377, 5378, 5379, 5380"
-1.7176370917351593,-0.931779510258509,0.5256814036011136,-0.1581645165810563,85,2665,Bullhog; Seeding (primary); Anchor chain,2014,N,1186,WRI,"4584, 4738"
-1.6413698196411133,-0.2012328803539276,0.5101369619369507,-0.4145205318927765,86,2667,Mowing; Herbicide application; Seeding (primary),2014,N,1187,WRI,4651
-1.604480751099125,-0.20875891122949838,0.8265172649638444,0.17002399348168878,87,2674,Bullhog,2014,N,1188,WRI,4469
-1.6211973956261556,-1.0898976451877886,-0.1688899416690585,-1.331199857181516,88,2675,Bullhog; Seeding (primary),2014,N,1189,WRI,4694
-1.6454822764217334,-1.0938891121828451,0.7926081360938348,-0.21623280578317147,89,2677,Bullhog,2014,N,1190,WRI,4728
-1.5683561563491821,-0.5082191824913025,0.8772602677345276,-0.06287671625614166,90,2681,Seeding (primary),2013,N,1191,WRI,4425
-1.5227727890014648,-0.07173358777473714,0.7381388688909596,-0.12938119625223093,91,2682,Seeding (primary),2013,N,1192,WRI,4247
-1.5240861377145496,-0.402493853854318,0.4367308265633055,-0.523122598625656,92,2693,Bullhog; Seeding (primary); Seeding (secondary/shrub),2013,N,1193,WRI,4556
-1.6953650970911158,-0.5925271591235852,0.6260963712786806,0.3354700006929965,93,2697,Vegetation removal / hand crew,2013,Y,1194,WRI,4578
-1.6830952620868975,-0.5516662076533176,1.0141869333861255,-0.3169746818162614,94,2701,Anchor chain; Seeding (primary); Seeding (secondary/shrub),2014,N,1195,WRI,4768
-1.6198828793434905,-0.46455394731648414,0.8637805486832146,-0.48750137900574564,95,2703,Anchor chain; Seeding (primary); Seeding (secondary/shrub),2013,N,1196,WRI,4637
-1.512844451608505,-0.5506116764191638,0.7864705821409582,-0.4200827745909997,96,2705,Seeding (secondary/shrub),2014,N,1197,WRI,5284
-1.5031225101970067,-0.578787604782069,0.27603635150138467,-0.23995646500141826,97,2706,Anchor chain; Seeding (primary); Seeding (secondary/shrub),2013,N,1198,WRI,4634
-1.7460316766140076,-0.6813917795932569,0.5646005887971368,0.513043154637481,98,2713,Disc; Seeding (primary),2014,N,1199,WRI,4488
-1.8530607992182657,-1.2365996889729316,0.5090792678255852,-0.7363125916387213,99,2724,Herbicide application; Vegetation removal / hand crew,2014,N,1200,WRI,2436
