0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.768630027770996,-0.6780821681022644,0.4842465817928314,0.1560273915529251,0,712,Anchor chain; Seeding (primary),2008,N,601,WRI,"3264, 3265, 3266"
-1.500958800315857,0.266438364982605,1.281506896018982,0.5095890164375305,1,716,Herbicide application; Seeding (primary); Anchor chain; Vegetation removal / hand crew,2007,N,602,WRI,"3288, 3289, 3290, 3291, 3292, 3293"
-1.6364521739458797,-0.9483409138640971,0.3275370260681769,0.15042894105474003,2,727,Bullhog; Vegetation removal / hand crew; Prescribed fire,2007,N,603,WRI,3296
-1.6801910281525871,-0.5682783771112475,0.7746066479496873,0.5436030198642283,3,729,Prescribed fire; Disc; Seeding (primary),2008,N,604,WRI,"3374, 3583, 3738"
-1.5628767013549805,-0.27041095495224,0.9024657607078552,-0.27794522047042847,4,730,Harrow; Seeding (primary),2007,N,605,WRI,3285
-1.7307618825059188,-0.7817750948182703,0.3635124830110222,-0.01708067962498757,5,731,Vegetation removal / hand crew,2008,N,606,WRI,3162
-1.6712167543523446,-0.5635799339454097,0.7690844794743738,0.5345490665187662,6,732,Herbicide application; Disc,2008,N,607,WRI,"3376, 3740"
-1.4575341939926147,-0.5034246444702148,0.919041097164154,-0.058493152260780334,7,757,Harrow; Seeding (primary),2007,N,608,WRI,3302
-1.5528767108917236,-1.08671236038208,0.0012328762095421553,-1.2858904600143433,8,761,Prescribed fire,2012,N,609,WRI,4130
-1.4916581062852694,-0.5434269578087659,0.4382267485932857,-0.7676179332464113,9,767,Harrow; Vegetation removal / hand crew; Seeding (primary); Bullhog,2008,N,610,WRI,"3312, 3488"
-1.6768492460250854,-0.615890383720398,1.0306849479675293,-0.055753421038389206,10,771,Harrow; Herbicide application; Seeding (primary),2008,N,611,WRI,3305
-1.4242372568065893,-0.294166974364755,0.8190286357135058,0.10988425625464919,11,777,Bullhog,2011,N,612,WRI,3923
-1.6353724355876507,-0.3844365715862851,0.7250812026025748,0.4449903392779981,12,794,Harrow; Prescribed fire,2009,N,613,WRI,"3471, 3844"
-1.463287591934204,0.04794520512223244,1.0495890378952026,0.5121917724609375,13,797,Harrow; Seeding (primary),2007,N,614,WRI,3304
-1.4981489562729833,-0.44734565885409433,0.7994585522629705,-0.27684485720505886,14,802,Planting/Transplanting; Seeding (secondary/shrub),2008,Y,615,WRI,3308
-1.6482545215710547,-0.7454891592753583,0.6998388511720358,-0.37410733917713573,15,823,Vegetation removal / hand crew; Seeding (primary); Bullhog,2008,N,616,WRI,"3278, 3279, 3280"
-1.497799034913381,-0.40282191832860303,1.0272648811340332,-0.32736530502637223,16,834,Greenstripping; Seeding (primary),2007,N,617,WRI,3337
-1.7758355580843415,-0.950923080627735,0.8013256036318267,-0.5315089775965766,17,836,Greenstripping,2007,N,618,WRI,3699
-1.4701693096175428,-0.24431694509098079,0.6205276660621165,-0.1602873365372056,18,840,Vegetation removal / hand crew,2010,N,619,WRI,3836
-1.4854414759990546,-0.34413068159679505,0.7316139973744875,-0.08245256479110043,19,841,Prescribed fire,2007,N,620,WRI,3498
-1.5445204973220825,-0.8028429980461416,0.6168788084617028,0.710805042890402,20,851,Forestry practices,2005,N,621,WRI,3148
-1.6615635550415913,-0.6624316206207506,0.4811641824496043,0.263199228468958,21,853,Herbicide application,2008,N,622,WRI,3268
