0_yr_mean_ai,1_yr_mean_ai,2_yr_mean_ai,3_yr_mean_ai,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
0.551084041595459,0.37739214301109314,0.6563693881034851,0.6014285087585449,0,2725,Planting/Transplanting,2014,N,1201,WRI,2422
0.6330190941574066,0.41927795159065817,0.6394511404938585,0.6561693523343154,1,2728,Vegetation removal / hand crew,2013,N,1202,WRI,4735
0.5821624332004124,0.39816803312060806,0.6931838850782375,0.6773101133529585,2,2732,Grazing management/changes,2013,N,1203,WRI,4722
0.34872952103614807,0.29302769899368286,0.3438008427619934,0.3298599123954773,3,2749,Seeding (primary); Chain harrow,2013,Y,1204,WRI,4193
0.31750983496507007,0.359970606242617,0.3965385686606169,0.2975149638950825,4,2751,Seeding (primary),2013,N,1205,WRI,4365
1.6491322996636981,1.0213089455616926,1.65855828726326,1.6688952571376945,5,2766,Seeding (primary),2013,Y,1206,WRI,4575
0.851680265383774,0.710040888089812,1.547293289323871,0.9973974469002711,6,2775,Greenstripping,2014,N,1207,WRI,5906
0.49293896555900574,0.4593765437602997,0.7599896788597107,0.5414869785308838,7,2777,Bullhog,2014,N,1208,WRI,4683
0.5914962291717529,0.590674638748169,1.0926553010940552,0.7784832715988159,8,2788,Seeding (primary),2013,N,1209,WRI,4032
0.35227441787719727,0.3827510178089142,0.5731419920921326,0.4163402318954468,9,2790,Bullhog,2013,N,1210,WRI,4535
0.40598589181900024,0.36791542172431946,0.4595211148262024,0.4971628785133362,10,2791,Planting/Transplanting; Herbicide application; Vegetation removal / hand crew; Seeding (primary),2013,N,1211,WRI,"4452, 4453, 4513"
1.553091049194336,0.9983646273612976,1.6649093627929688,1.6070458889007568,11,2793,Seeding (primary),2013,Y,1212,WRI,4439
0.7708424925804138,0.5898104906082153,0.9125578999519348,1.0366357564926147,12,2798,Seeding (primary); Chain harrow,2013,N,1213,WRI,4737
0.450948754400275,0.4353249331523403,0.7628924401434722,0.4825502771357593,13,2803,Anchor chain; Seeding (primary); Seeding (secondary/shrub),2014,N,1214,WRI,4562
1.309388279914856,1.151098370552063,1.9773534536361694,1.7347980737686157,14,2808,Interseeding,2013,N,1215,WRI,4698
0.4494193196296692,0.3820352852344513,0.6725776195526123,0.4377257525920868,15,2811,Anchor chain; Seeding (primary); Seeding (secondary/shrub),2014,N,1216,WRI,4561
1.0697563943408785,1.1853161612335517,1.6941668147943458,1.5025836326638047,16,2821,Anchor chain; Seeding (primary); Seeding (secondary/shrub),2014,Y,1217,WRI,4539
0.6394440477544611,0.46756947853348474,0.8350829156962308,0.6657432805408131,17,2826,Anchor chain; Seeding (primary),2014,N,1218,WRI,4743
1.2524794957683483,0.990308688888421,1.522340866799016,1.2519013143849078,18,2827,Seeding (primary),2014,Y,1219,WRI,2473
1.0046187995030331,0.9129980967595027,1.0635901297055756,0.7578564005631668,19,2829,Seeding (primary),2013,N,1220,WRI,4558
0.7213505494828326,0.8121135784130477,0.9440249169574066,0.5635858908587809,20,2831,Bullhog,2015,N,1221,WRI,4751
0.6307712693080725,0.5983154414015237,0.7444981335797838,0.5484764674238275,21,2832,Seeding (primary); Chain harrow,2014,N,1222,WRI,4595
0.8609837293624878,0.567086935043335,1.0252022743225098,1.1079264879226685,22,2834,Seeding (primary),2013,N,1223,WRI,4462
0.3116961335763335,0.26191787528140204,0.31653496290424044,0.2488887217561049,23,2835,Harrow; Seeding (primary),2005,N,1224,WRI,4022
0.8566140532493591,0.5766364336013794,1.186894178390503,1.098071575164795,24,2836,Seeding (primary),2013,N,1225,WRI,4661
0.5438100309967995,0.534927341878414,1.151367907881737,0.4386481651961804,25,2837,Vegetation removal / hand crew; Bullhog; Seeding (primary),2014,N,1226,WRI,"4471, 4472, 7439, 7440"
0.510197639465332,0.5465657711029053,0.7434878945350647,0.6147469878196716,26,2840,Seeding (secondary/shrub),2014,N,1227,WRI,4464
1.1245672080827795,0.9698831827744192,1.3578534489092617,1.3622586157010947,27,2844,Seeding (primary); Chain harrow,2013,N,1228,WRI,"4511, 4512"
0.7805187816242518,0.6258143196860662,1.1037662410049986,0.9551277472818496,28,2845,Herbicide application; Seeding (primary); Chain harrow,2013,N,1229,WRI,4712
0.4181399345397949,0.3472246825695038,0.5085209608078003,0.3692016005516052,29,2847,Seeding (primary),2013,N,1230,WRI,4564
0.6088236570358276,0.4351296126842499,0.8055984973907471,0.6252931952476501,30,2851,Herbicide application; Mowing,2013,N,1231,WRI,4630
2.0017853180567426,1.9194089704089694,3.045035547680325,2.4406988090938992,31,2853,Interseeding,2013,N,1232,WRI,4696
0.49215034726816376,0.48154969461201985,0.8413947231043382,0.719640773743632,32,2854,Seeding (primary),2014,N,1233,WRI,4690
