0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.6378082036972046,-0.6817808151245117,0.523698627948761,-0.2657534182071686,36,169,Disc; Harrow; Herbicide application; Seeding (primary),2005,N,487,WRI,4459
-1.0621782309878145,-0.2849393953759986,1.1393869226396962,1.134645260960223,37,205,Disc; Seeding (primary),2006,N,488,WRI,3577
-1.4875341653823853,-0.14753425121307373,0.5201370120048523,-0.98753422498703,38,211,Prescribed fire,2005,N,489,WRI,4084
-1.3898630142211914,-0.13739725947380066,1.3135616779327393,0.15739725530147552,39,212,Harrow,2006,N,490,WRI,3469
-1.6257616887927173,-0.5317337309203837,0.7725707398100301,-0.5677180562927145,40,226,Harrow; Seeding (primary),2005,N,491,WRI,3726
-1.5328349142782092,-0.5364637013555059,0.8201653791394662,-0.4199582384066368,41,241,Bullhog,2007,N,492,WRI,3541
-1.5368488818493944,-0.5457294614600022,0.7813842277485149,-0.34190383397107915,42,242,Harrow; Seeding (primary),2005,N,493,WRI,3359
-1.5281811526211184,-0.5831942658982067,0.5088076229290208,-0.8109161910591742,43,246,Aerator; Seeding (primary),2005,N,494,WRI,3366
-1.522455801857113,-0.0495218451803297,0.7736924913376827,-0.3888517691018044,44,257,Vegetation removal / hand crew,2005,N,495,WRI,3381
-1.471670933674883,-0.49494342301730765,0.1908164623020975,-1.1153657972812652,45,259,Vegetation removal / hand crew,2006,N,496,WRI,3585
-1.5499063187007662,-0.985163065032449,0.05016820222851931,-0.38419956618555823,46,264,Prescribed fire,2005,N,497,WRI,3857
-1.0455790974877097,-0.21130760149522262,1.1666127009825273,1.0166998993266712,47,276,Seeding (primary),2006,Y,498,WRI,3558
-1.3613698482513428,-0.283561646938324,0.9810959100723267,0.7505479454994202,48,277,Disc; Seeding (primary),2005,N,499,WRI,4288
-1.823440282685416,-0.42539726751191276,1.029589033126831,0.6757925765854972,49,289,Planting/Transplanting; Seeding (primary),2006,N,500,WRI,"3460, 3831, 3832"
