0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.9226060414019925,-1.3283324572775097,0.15901910330824276,-0.09859715774655341,0,3639,Seeding (primary),2017,N,1401,WRI,"6216, 6217"
-1.6707113263489644,-0.44547667269556646,0.5525504312898192,-0.8685462091409747,1,3642,Vegetation removal / hand crew,2017,N,1402,WRI,4874
-1.8220547437667847,-0.46821919083595276,0.9112328886985779,0.5726027488708496,2,3648,Forestry practices; Vegetation removal / hand crew,2017,N,1403,WRI,4950
-1.4621917009353638,-0.1836986243724823,0.6798630356788635,-0.30657535791397095,3,3652,Disc; Seeding (primary),2016,N,1404,WRI,6139
-1.6143834590911865,-0.18219177424907684,0.751369833946228,0.3287671208381653,4,3653,Skid-steer mounted tree cutter; Excavating/Extraction,2018,N,1405,WRI,7062
-1.6470756943317006,-0.7272903045538207,0.5498954127851866,-0.5331768968575437,5,3655,Vegetation removal / hand crew,2016,N,1406,WRI,4906
-1.7789413789453097,-0.6199041480629803,0.7736919836233591,0.6035250423822088,6,3656,Disc; Seeding (primary),2017,N,1407,WRI,"4905, 6218"
-1.6894063750902815,-0.36230594416459405,0.5995662013689677,0.03527397057041526,7,3670,Vegetation removal / hand crew; Herbicide application,2017,N,1408,WRI,"7374, 7375"
-1.4388486745622424,-0.25403714709811737,0.2015150636434555,-1.050688886642456,8,3673,Bullhog,2016,N,1409,WRI,5532
-1.6960460959629389,-0.6466885219380512,0.6756209088572157,0.06267305911469907,9,3687,Vegetation removal / hand crew; Seeding (primary); Bullhog; Seeding (secondary/shrub),2017,N,1410,WRI,"6325, 6326"
-1.6561345429647538,-0.4499403479553405,0.46823967800659394,-0.9733016344965723,10,3696,Seeding (primary); Bullhog; Seeding (secondary/shrub),2017,N,1411,WRI,4942
-1.478817287917551,-0.584302704560158,0.46320870671778513,-0.2466602551168231,11,3697,Skid-steer mounted tree cutter; Bullhog,2017,N,1412,WRI,4973
-1.3074083967906673,-0.06686379127507287,0.8399844232613479,-0.598881842644234,12,3702,Herbicide application,2017,N,1413,WRI,5072
-1.4865752458572388,-0.3608219027519226,0.8934246301651001,-0.2193150669336319,13,3708,Seeding (primary); Bullhog; Seeding (secondary/shrub),2017,N,1414,WRI,5027
-1.4750872157430106,-0.32998852131831274,0.5060232044610039,-0.15475370966485924,14,3709,Herbicide application,2017,N,1415,WRI,6055
-1.5417808294296265,-0.3139725923538208,0.842876672744751,0.1745205521583557,15,3712,Seeding (primary),2016,N,1416,WRI,4970
-1.6178901909354209,-0.37694318287896755,0.6448002618230033,-0.05415588000054743,16,3713,Bullhog; Seeding (primary),2017,N,1417,WRI,"5140, 5993"
-1.3830949331285194,-0.3450215548810446,1.0520192668769262,-0.2238888678800724,17,3732,Herbicide application,2016,N,1418,WRI,6168
-1.4589040279388428,-0.3360274136066437,0.41999998688697815,-0.8401370048522949,18,3735,Seeding (primary),2017,N,1419,WRI,6251
-1.6420720821999486,-0.9808956794440744,0.43513369920881506,-0.426935470127996,19,3737,Bullhog; Seeding (primary); Chain harrow,2018,N,1420,WRI,"9233, 9234"
-1.6216799747517467,-0.18913099159882008,0.04406825560514423,-1.4998611334137748,20,3742,Vegetation removal / hand crew,2016,N,1421,WRI,5529
-1.5408939192866724,0.048411438448561564,0.7935512153028745,-0.2095129401014563,21,3746,Seeding (primary); Herbicide application; Planting/Transplanting,2017,N,1422,WRI,6265
-1.5183890988218027,-0.3735120953556071,0.8173963511560826,-0.18641048622258163,22,3757,Vegetation removal / hand crew; Herbicide application,2017,N,1423,WRI,"13853, 13854, 13855"
-1.322997958292603,-0.34042395127149433,0.23875466975652182,-0.13892739139526727,23,3761,Prescribed fire,2017,N,1424,WRI,5263
-1.9349588394165036,-1.4211780587832132,0.06326940196255844,-0.15792237495382627,24,3762,Planting/Transplanting,2017,N,1425,WRI,5063
-1.6182191371917725,-0.8931506872177124,0.41410958766937256,-0.7880821824073792,25,3764,Vegetation removal / hand crew,2018,N,1426,WRI,"7042, 7043"
-1.6749112093512384,-0.5331703212809434,0.6774359479307489,0.4610292248866137,26,3766,Vegetation removal / hand crew,2016,N,1427,WRI,6225
-1.1459424912563863,0.180373138079614,1.00847552817292,0.4481040392916627,27,3767,Vegetation removal / hand crew,2017,N,1428,WRI,6635
-1.536826379570673,-0.29364793387066007,0.7847823324576817,0.15921317429358,28,3770,Vegetation removal / hand crew,2017,N,1429,WRI,7033
-1.7807498921281242,-1.2059261722545418,0.26425266314066964,0.5142055903322934,29,3771,Bullhog; Seeding (primary); Seeding (secondary/shrub),2017,N,1430,WRI,5182
-1.5492465325764246,-0.8342074198382241,0.19054794870316982,-0.9602739853518351,30,3773,Forestry practices,2017,N,1431,WRI,6073
-1.4601804305852384,-0.20752019181152698,0.5391585169678524,0.03554290302020589,31,3775,Vegetation removal / hand crew,2017,N,1432,WRI,6252
-1.68245022604242,-0.5734926030854695,0.4352509554519202,-0.01923747978071333,32,3777,Herbicide application,2016,N,1433,WRI,8512
-1.3964722446734539,-0.2952947405616888,1.2201333706745048,1.1304484400409882,33,3781,Bullhog; Seeding (primary); Seeding (secondary/shrub); Vegetation removal / hand crew,2017,N,1434,WRI,"6370, 6371, 6555"
-1.6357206101583235,-0.3613127487276511,0.7705907683575014,0.20323689391253993,34,3789,Anchor chain; Seeding (primary),2016,N,1435,WRI,6157
-1.4580663686251116,0.19081617105942572,0.6167048262636157,-0.9279104666988345,35,3790,Vegetation removal / hand crew,2016,N,1436,WRI,"5176, 7035"
-1.5012474495267112,-0.5014470470330071,0.5078000700663007,-0.20825940973701929,36,3794,Vegetation removal / hand crew; Mowing; Herbicide application,2018,N,1437,WRI,"7133, 7134, 7135"
-1.5881483306638375,-0.5332957891164216,0.47083379482244647,-0.16057937988150853,37,3795,Vegetation removal / hand crew; Bullhog; Seeding (primary),2017,N,1438,WRI,"5179, 5181"
-1.544501546305469,-0.4171045601877392,0.6961116943603906,-0.038211917036618956,38,3797,Vegetation removal / hand crew; Herbicide application; Bullhog,2017,N,1439,WRI,"5999, 6002"
-1.5358903408050537,-0.015479451976716518,0.9635616540908813,0.42397260665893555,39,3798,Chain harrow; Mowing,2016,N,1440,WRI,"6331, 6332"
-1.629149080156446,-0.22411772494132703,0.39020427910389593,-0.7111327726315785,40,3822,Chain harrow,2016,N,1441,WRI,5523
-1.5466540841006968,-0.27953257274225063,0.5312010143315393,0.05809764467013748,41,3841,Bullhog,2016,N,1442,WRI,5296
-1.5414247211547718,-0.9491168955312574,0.1755301828348039,-0.1877010724383502,42,3853,Bullhog; Seeding (primary),2017,N,1443,WRI,5360
-1.5149767937655072,-1.0014444769007487,0.24008245440652065,-0.18218218087507043,43,3854,Anchor chain; Seeding (primary),2017,N,1444,WRI,"5563, 7196"
-1.7352054119110107,-0.22342465817928314,0.7013698816299438,0.07972602546215057,44,3872,Chain harrow,2016,N,1445,WRI,6431
